"station","lon","lat","alt","area","name","city","state","uf","basin","subbasin","river","class","Escala","RegistradorNivel","DescLiquida","Sedimentos","QualAgua","Pluviometro","RegistradorChuva","TanqueEvapo","Climatologica","Piezometria","Telemetrica"
10043600,-76.12,-6.57,200,68300,"CHAZUTA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO HUALLAGUA","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10044000,-75.5,-9.0333,338,1610,"PUENTE AGUAYTIA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10044200,-74.9608,-9.3814,249,NA,"PUERTO INCA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10045000,-75.0006,-7.3519,134,NA,"CONTAMANA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO UCAYALI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10045500,-76.1667,-7,310,426,"SHAMBOYACU","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10046000,-74.5239,-8.3961,NA,NA,"PUCALLPA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO UCAYALI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10047000,-73.8711,-10.6075,NA,NA,"LAGARTO","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO UCAYALI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10048000,-73.795,-10.6903,NA,NA,"ATALAYA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO UCAYALI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10048500,-75.0569,-3.8053,143,13100,"TROMPETEROS","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10049000,-73.5717,-4.6397,110,NA,"NAUTA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10050000,-73.2128,-3.7111,126,720000,"IQUITOS","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10051000,-73.6792,-2.4872,150,85500,"SANTA CLOTILDE","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO NAPO","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10051500,-73.2406,-3.4625,100,NA,"LA LIBERTAD","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10051800,-73.1336,-3.5003,122,NA,"SANTA CRUZ","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10051900,-73.6669,-3.0836,100,NA,"SANTA MARIA DE NANAY","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10052000,-73.2358,-3.6942,100,16700,"SEDA LORETO","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO NANAY","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10054000,-74.1583,-5.4056,135,NA,"FLOR DE PUNGA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO UCAYALI","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10055000,-73.0775,-3.5225,105,737000,"TIMICURILLO","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10056000,-69.9642,-4.1986,100,844000,"SANTA ROSA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10064000,-77.55,-4.47,450,115000,"BORJA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
10065000,-76.55,-4.8167,150,146000,"SAN LORENZO","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
10070500,-73.95,-4.51,80,316000,"SAN REGIS","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
10074800,-73.83,-5.03,200,4738,"REQUENA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO UCAYALI","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
10075000,-73.1628,-4.0014,105,8985,"TAMISHIYACU","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
10080900,-76.9825,-0.4731,200,NA,"FRANCISCO DE ORELLAN","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
10082800,-75.3964,-0.9167,215,NA,"NUEVO ROCAFUERTE","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
10086800,-73.08,-3.48,110,3323,"BELLAVISTA","PERU","PERU","PU","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO NAPO","Fluviometric",1,0,1,0,0,0,0,0,0,0,0
10090000,-70.7864,-3.7981,NA,3040,"BOCAS DEL ATACUARI","PUERTO NARINO","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO ATACUARI","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
10091000,-70.3783,-3.8333,NA,872000,"PARQUE AMACAYACU","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
10092000,-70.3378,-3.8019,NA,872000,"PTO NARINO","PUERTO NARINO","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO LORETO YACU","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
10093000,-70.0167,-4.1333,NA,874000,"NAZARETH","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
10094000,-69.9542,-4.1456,NA,202,"BOCATOMA","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO Q YAHUARCAC","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
10095000,-69.9933,-4.1694,NA,874000,"LETICIA","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,1,1,1,0,0,0,0,0,0,0
10100000,-69.9447,-4.2347,78,874000,"TABATINGA","TABATINGA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",1,0,1,0,0,0,0,0,0,0,1
10200000,-72.8136,-5.1389,142,16500,"PALMEIRAS DO JAVARI","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO JAVARI","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
10300000,-71.4003,-4.5397,114,25200,"SANTA MARIA/FLORES","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO CURUCA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
10500000,-70.9056,-4.3408,89,61400,"ESTIRAO DO REPOUSO","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO JAVARI","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
10600000,-70.1833,-4.3667,81,108000,"ATALAIA DO NORTE","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO JAVARI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
10700000,-70.75,-5.1833,112,16100,"RESTAURACAO","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO ITUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
10800000,-70.3,-4.7333,NA,19200,"SERINGAL DO ITUI","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO ITUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
10900000,-70.3,-4.7333,NA,19200,"LADARIO","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO ITUI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
10910000,-70.2644,-4.5836,91,36900,"LADARIO - JUSANTE","ATALAIA DO NORTE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO ITACUAI","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
10990000,-69.9161,-4.4053,NA,109000,"ESPERANCA","BENJAMIN CONSTANT","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES, JAVARI,ITACUAI","RIO SOLIMOES/AMAZONAS","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11002000,-76.4833,0.5167,NA,NA,"MUELLE EL","PUERTO ASIS","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11003000,-76.9,1.15,NA,NA,"PTE CARRETE","MOCOA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO POROTOYACO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11004000,-76.9667,1.1833,NA,NA,"COLON","MOCOA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO SIGUINCHICA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11005000,-76.8833,1.2,NA,NA,"SIBUNDOY","SIBUNDOY","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO SAN PEDRO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11006000,-76.8667,1.1333,NA,NA,"SAN ANTONIO","MOCOA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO SAN ANTONIO","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11007000,-76.9333,1.1167,NA,NA,"EL EDEN","SIBUNDOY","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11008000,-76.9333,1.1167,NA,NA,"BALSAYACO-LA MARIA","SIBUNDOY","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11009000,-76.95,1.1333,NA,NA,"CANAL B","SIBUNDOY","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO QUINCHOA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11009100,-73.6167,-1.2833,NA,31200,"REMOLINO","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11010000,-76.95,1.1167,NA,NA,"CANAL A","SIBUNDOY","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11011000,-73.4897,-1.6111,NA,31900,"SAN AGUSTIN","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11012000,-74.7311,-0.3164,NA,20600,"PTO LEGUIZANO","PUERTO LEGUISANO","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11013000,-73.2333,-1.7167,NA,NA,"SAN RAFAEL","EL ENCANTO","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO IGARA PARANA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11014000,-73.2,-1.7667,NA,44400,"ENCANTO EL","EL ENCANTO","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11015000,-72.6731,-2.4439,NA,48600,"ESTRECHO-MARANDUA","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11016000,-72.75,-1.4333,NA,4450,"CHORRERA LA","LA CHORRERA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO IGARA PARANA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11017000,-71.7333,-2.1467,NA,75000,"ARICA","LA CHORRERA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11018000,-70.3242,-2.4975,NA,85400,"BICARCO","TARAPACA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11019000,-69.7333,-2.8667,NA,106000,"TARAPACA","TARAPACA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11020000,-76.9333,1.1833,NA,NA,"PTE CANAL D","SIBUNDOY","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO SAN PEDRO","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11021000,-69.8628,-2.8883,NA,6330,"STA LUCIA","TARAPACA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO COTUHE","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11030000,-76.5775,0.5936,NA,3650,"PTE TEXAS","PUERTO ASIS","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11040000,-76.8642,0.4856,NA,1750,"PICUDO EL","ORITO","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO GUAMUES","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11050000,-76.0811,0.3356,NA,8570,"SAN JOAQUIN","PUERTO ASIS","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11060000,-75.8603,0.1208,NA,14900,"CHIPAROS LO","PUERTO LEGUISANO","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11070000,-74.3831,-0.5836,NA,22900,"REFUGIO EL","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11080000,-74.1503,-1.0172,NA,29000,"PTO TOLOZA","LETICIA","COLOMBIA","CO","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,1,1,0,0,0,0,0,0,0
11200000,-69.7336,-4.3578,NA,985000,"TERESINA","TABATINGA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..",NA,"Fluviometric",1,0,1,1,1,0,0,0,0,0,0
11300000,-69.0167,-3.4353,NA,994000,"SAO PAULO DE OLIVENCA","SAO PAULO DE OLIVENCA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..",NA,"Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11400000,-68.9119,-3.4569,71,1010000,"SAO PAULO DE OLIVENCA","SAO PAULO DE OLIVENCA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..",NA,"Fluviometric",1,0,1,1,1,0,0,0,0,0,1
11420000,-68.9528,-3.9917,NA,11700,"TRES BOCAS","SAO PAULO DE OLIVENCA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO JANDIATUBA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11444900,-69.6931,-2.9297,101,106000,"IPIRANGA NOVO","SANTO ANTONIO DO ICA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",1,0,0,0,0,0,0,0,0,0,0
11450000,-69.5228,-2.9417,95,107000,"IPIRANGA VELHO","SANTO ANTONIO DO ICA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..","RIO PUTUMAYO/ICA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
11500000,-67.9356,-3.1017,53,1130000,"SANTO ANTONIO DO ICA","SANTO ANTONIO DO ICA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,ICA,JANDIATUBA,..",NA,"Fluviometric",1,0,1,1,1,0,0,0,0,0,1
12100000,-68.3244,-4.6514,NA,10700,"COLOCACAO CAXIAS NOVO","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JUTAI","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
12150000,-68.6633,-4.8967,NA,17600,"CONCEICAO (EX. ILHA DA NOVA SORTE)","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JUTAI","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
12180000,-68.1353,-4.745,NA,12700,"TANIBUCA","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO MUTUM","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
12200000,-67.8925,-4.2211,NA,35500,"BARREIRA ALTA","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JUTAI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12210000,-67.8164,-4.1469,NA,36200,"BARREIRA ALTA NOVA","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JUTAI","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
12230000,-67.3444,-4.3256,NA,11047,"BARREIRA BRANCA","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO BIA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12240000,-67.4917,-3.3372,NA,64400,"PORTO SEGURO","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JUTAI","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
12250000,-66.9311,-2.8572,NA,77100,"PORTO ANTUNES","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JUTAI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12260000,-66.9167,-2.8333,NA,77200,"COPATANA (PORTO ANTUNES AUX)","JUTAI","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JUTAI","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12350000,-66.0267,-2.4853,NA,1220000,"FONTE BOA","FONTE BOA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....",NA,"Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12351000,-66.0617,-2.4914,NA,1220000,"FONTE BOA","FONTE BOA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....",NA,"Fluviometric",1,0,0,0,0,0,0,0,0,0,1
12360000,-72.7158,-9.4097,NA,7690,"FOZ DO BREU","MARECHAL THAUMATURGO","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
12360001,-72.7158,-9.4097,NA,NA,"MARECHAL THAUMATURGO","MARECHAL THAUMATURGO","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12369000,-72.7706,-8.9364,NA,NA,"MARECHAL THAUMATURGO","MARECHAL THAUMATURGO","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
12370000,-72.7844,-8.9458,NA,16100,"THAUMATURGO","MARECHAL THAUMATURGO","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
12389000,-72.7444,-8.2264,NA,NA,"PORTO WALTER","PORTO WALTER","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
12390000,-72.7411,-8.2672,NA,22200,"PORTO WALTER","PORTO WALTER","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
12400000,-73.6644,-7.4483,NA,1030,"SERRA DO MOA","MANCIO LIMA","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO MOA","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
12420000,-73.1914,-7.4125,NA,5720,"BASE SAO SALVADOR","MANCIO LIMA","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO MOA","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
12430000,-72.7961,-7.6219,NA,NA,"PONTE DO MOA","MANCIO LIMA","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO MOA","Fluviometric",1,0,0,0,1,0,0,0,0,0,0
12500000,-72.6603,-7.6333,NA,37800,"CRUZEIRO DO SUL","CRUZEIRO DO SUL","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",1,0,1,1,1,0,0,0,0,0,1
12500002,-72.6617,-7.6331,NA,37800,"CRUZEIRO DO SUL","CRUZEIRO DO SUL","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12500003,-72.6617,-7.6331,NA,37800,"CRUZEIRO DO SUL - AUXILIAR","CRUZEIRO DO SUL","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12500004,-72.6617,-7.6331,NA,NA,"CRUZEIRO DO SUL","CRUZEIRO DO SUL","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",0,0,0,0,1,0,0,0,0,0,0
12500900,-72.0444,-7.9728,181,NA,"COMUNIDADE GUARANI","CRUZEIRO DO SUL","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO LIBERDADE","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
12510000,-72.0547,-7.8492,NA,3400,"SERINGAL BOM FUTURO","TARAUACA","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO LIBERDADE","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
12510500,-72.0211,-7.7994,189,NA,"PONTE DO RIO LIBERDADE","TARAUACA","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO LIBERDADE","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
12511000,-71.7194,-7.0628,NA,545,"HUMAITA","IPIXUNA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO IPIXUNA","Fluviometric",0,0,0,0,0,0,0,0,0,0,0
12520000,-71.6892,-7.0556,NA,56100,"IPIXUNA","IPIXUNA","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO JURUA","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
12530000,-71.4822,-7.9511,NA,2070,"FAZENDA PARANACRE","TARAUACA","ACRE","AC","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO GREGORIO","Fluviometric",1,0,1,0,1,0,0,0,0,0,0
12540000,-70.9833,-7.2667,NA,7350,"SERINGAL SANTO AMARO","EIRUNEPE","AMAZONAS","AM","RIO AMAZONAS","RIO SOLIMOES,JURUA,JAPURA,....","RIO GREGORIO","Fluviometric",1,0,1,0,1,0,0,0,0,0,1
